BERTEC_ForceData
HEADER_LENGTH,1
N_OF_SAMPLES,25206
DATA_STARTS
Time (s),AUX,SYNC,1:FX,1:FY,1:FZ,1:MX,1:MY,1:MZ,1:COPX,1:COPY,1:COGX,1:COGY,1:SWAYANGLE,2:FX,2:FY,2:FZ,2:MX,2:MY,2:MZ,2:COPX,2:COPY,2:COGX,2:COGY,2:SWAYANGLE
8427.917,0,255,-1.6799,-4.60266,568.209,502.949,186.945,4.12539,-0.329008,0.885147,-0.330967,0.885515,0,0.0139465,-0.145691,0.177002,0.156982,-0.108124,0.104004,0,0,0,0,0
8427.918,0,255,-1.98507,-4.29749,568.82,502.705,187.068,4.36953,-0.32887,0.883768,-0.330967,0.885512,0,0.0139465,0.00689697,-0.128174,-0.0871582,0.0139465,0.104004,0,0,0,0,0
8427.919,0,255,-2.44284,-3.38196,569.43,503.193,187.068,4.12539,-0.328517,0.883678,-0.330966,0.885509,0,0.0139465,0.00689697,-0.43335,-0.575439,0.136017,0.104004,0,0,0,0,0
8427.920,0,255,-2.74802,-2.31384,570.651,504.414,187.312,3.51503,-0.328242,0.883927,-0.330966,0.885506,0,0.0139465,-0.145691,-0.128174,-0.331299,0.136017,-0.140137,0,0,0,0,0
8427.921,0,255,-2.44284,-1.5509,571.261,504.902,187.556,2.78261,-0.328319,0.883837,-0.330965,0.885503,0,0.166534,-0.145691,-0.128174,-0.331299,0.258087,-0.262238,0,0,0,0,0
8427.922,0,255,-2.29025,-1.09313,571.566,504.658,187.678,2.29433,-0.328357,0.882938,-0.330964,0.8855,0,0.166534,0.00689697,0.177002,0.156982,0.136017,-0.140137,0,0,0,0,0
8427.923,0,255,-1.98507,-0.482775,570.651,503.925,187.434,1.80604,-0.328456,0.883071,-0.330964,0.885497,0,-0.138641,0.159485,0.482178,0.401123,-0.108124,0.104004,0,0,0,0,0
8427.924,0,255,-1.6799,-0.0250092,569.735,503.437,187.19,1.5619,-0.328555,0.883633,-0.330963,0.885494,0,-0.138641,0.159485,0.482178,0.156982,-0.108124,0.226074,0,0,0,0,0
8427.925,0,255,-1.83249,-0.0250092,569.125,502.949,186.945,1.5619,-0.328479,0.883723,-0.330962,0.885491,0,-0.138641,0.00689697,0.177002,-0.331299,-0.108124,0.104004,0,0,0,0,0
8427.926,0,255,-1.83249,-0.635365,569.125,502.949,186.701,1.92811,-0.32805,0.883723,-0.330961,0.885488,0,-0.138641,-0.145691,0.177002,-0.0871582,-0.108124,-0.0180664,0,0,0,0,0
8427.927,0,255,-1.6799,-2.00866,569.735,503.925,186.823,2.4164,-0.327913,0.88449,-0.33096,0.885485,0,-0.138641,-0.298279,-0.128174,-0.331299,0.0139465,-0.0180664,0,0,0,0,0
8427.928,0,255,-1.37472,-3.53455,570.346,505.39,187.19,2.78261,-0.328204,0.886112,-0.330959,0.885481,0,-0.138641,-0.450867,-0.43335,-0.331299,0.136017,-0.140137,0,0,0,0,0
8427.929,0,255,-0.916955,-4.90784,571.261,506.611,187.556,3.39296,-0.328319,0.886829,-0.330958,0.885478,0,-0.138641,-0.450867,-0.128174,-0.0871582,0.136017,-0.140137,0,0,0,0,0
8427.930,0,255,-0.764366,-5.36561,572.177,507.099,187.8,4.00332,-0.32822,0.886263,-0.330957,0.885475,0,0.0139465,-0.298279,0.177002,-0.0871582,0.0139465,-0.140137,0,0,0,0,0
8427.931,0,255,-1.06954,-4.60266,572.177,506.123,187.678,4.12539,-0.328007,0.884556,-0.330956,0.885472,0,0.0139465,-0.145691,-0.128174,-0.0871582,0.0139465,-0.0180664,0,0,0,0,0
8427.932,0,255,-1.6799,-2.7716,571.566,504.414,187.312,3.75918,-0.327716,0.882511,-0.330954,0.885469,0,0.0139465,-0.145691,-0.128174,-0.0871582,0.0139465,-0.0180664,0,0,0,0,0
8427.933,0,255,-2.13766,-0.787952,570.346,502.46,186.945,2.90468,-0.327776,0.880975,-0.330953,0.885466,0,0.0139465,0.00689697,-0.43335,-0.0871582,0.136017,-0.140137,0,0,0,0,0
8427.934,0,255,-2.59543,0.585344,570.041,501.972,186.823,2.17226,-0.327737,0.88059,-0.330951,0.885463,0,0.0139465,0.159485,-0.128174,-0.0871582,0.136017,-0.140137,0,0,0,0,0
8427.935,0,255,-2.74802,0.89052,570.956,503.437,187.19,1.80604,-0.327853,0.881744,-0.33095,0.885459,0,0.0139465,0.312073,0.177002,-0.0871582,0.136017,-0.140137,0,0,0,0,0
8427.936,0,255,-2.29025,0.585344,571.872,505.634,187.556,1.68397,-0.327968,0.884175,-0.330948,0.885456,0,0.0139465,0.00689697,0.177002,-0.0871582,0.136017,-0.140137,0,0,0,0,0
8427.937,0,255,-1.83249,-0.635365,573.397,508.076,187.922,1.68397,-0.327734,0.886079,-0.330947,0.885452,0,0.0139465,-0.145691,-0.128174,-0.331299,0.0139465,-0.0180664,0,0,0,0,0
8427.938,0,255,-1.37472,-1.5509,574.008,509.052,187.8,1.92811,-0.327173,0.886839,-0.330945,0.885449,0,-0.138641,-0.298279,-0.738525,-0.575439,0.136017,-0.0180664,0,0,0,0,0
8427.939,0,255,-1.06954,-2.16125,573.092,508.076,187.434,2.17226,-0.327057,0.886551,-0.330943,0.885446,0,-0.291229,-0.450867,-0.43335,-0.331299,0.0139465,0.104004,0,0,0,0,0
8427.940,0,255,-0.916955,-2.61901,571.872,506.123,187.19,2.29433,-0.327328,0.885028,-0.330941,0.885442,0,-0.138641,-0.298279,-0.128174,-0.0871582,0.0139465,-0.0180664,0,0,0,0,0
8427.941,0,255,-0.764366,-2.7716,570.956,504.414,186.945,2.4164,-0.327425,0.883454,-0.330939,0.885439,0,0.0139465,-0.298279,0.177002,0.401123,0.0139465,-0.140137,0,0,0,0,0
8427.942,0,255,-0.611778,-2.61901,570.346,503.437,186.945,2.53847,-0.327776,0.882688,-0.330937,0.885436,0,-0.138641,-0.298279,0.482178,0.645264,-0.108124,-0.0180664,0,0,0,0,0
8427.943,0,255,-0.306601,-2.31384,571.261,503.925,187.312,2.29433,-0.327891,0.882128,-0.330934,0.885432,0,-0.138641,-0.145691,0.482178,0.401123,-0.108124,0.226074,0,0,0,0,0
8427.944,0,255,-0.154012,-1.70348,573.092,506.123,187.8,2.05018,-0.327696,0.883143,-0.330932,0.885429,0,-0.138641,0.00689697,0.177002,-0.0871582,0.0139465,0.104004,0,0,0,0,0
8427.945,0,255,-0.459189,-0.787952,574.313,507.832,187.8,1.5619,-0.326999,0.884242,-0.33093,0.885426,0,0.0139465,0.159485,-0.43335,-0.81958,0.136017,0.104004,0,0,0,0,0
8427.946,0,255,-0.764366,0.432756,574.618,508.076,187.556,0.707406,-0.326401,0.884197,-0.330927,0.885422,0,0.0139465,0.464661,-0.738525,-1.06372,0.136017,0.226074,0,0,0,0,0
8427.947,0,255,-0.916955,1.65346,574.313,507.832,187.434,-0.0250187,-0.326362,0.884242,-0.330925,0.885419,0,0.0139465,0.312073,-0.43335,-0.81958,0.136017,0.104004,0,0,0,0,0
8427.948,0,255,-1.37472,2.41641,573.092,506.855,187.19,-0.269161,-0.326631,0.884421,-0.330922,0.885415,0,-0.138641,0.00689697,-0.43335,-0.0871582,0.136017,-0.0180664,0,0,0,0,0
8427.949,0,255,-1.52731,1.95864,572.177,505.878,187.068,-0.0250187,-0.32694,0.88413,-0.330919,0.885412,0,-0.138641,0.00689697,-0.128174,0.401123,0.0139465,-0.0180664,0,0,0,0,0
8427.950,0,255,-1.37472,0.585344,571.872,505.39,187.19,0.463264,-0.327328,0.883748,-0.330916,0.885408,0,-0.138641,-0.145691,-0.128174,0.401123,0.0139465,-0.0180664,0,0,0,0,0
8427.951,0,255,-1.06954,-1.24572,572.177,505.634,187.312,1.07362,-0.327367,0.883703,-0.330913,0.885405,0,-0.291229,-0.450867,-0.128174,0.156982,0.136017,-0.0180664,0,0,0,0,0
8427.952,0,255,-0.611778,-2.61901,572.482,506.367,187.19,1.68397,-0.326979,0.884511,-0.33091,0.885401,0,-0.138641,-0.450867,-0.128174,-0.0871582,0.0139465,-0.140137,0,0,0,0,0
8427.953,0,255,-0.154012,-3.53455,573.092,507.099,186.945,2.17226,-0.326205,0.884847,-0.330907,0.885398,0,0.0139465,-0.298279,-0.128174,-0.0871582,0.0139465,-0.140137,0,0,0,0,0
8427.954,0,255,0.303753,-3.99231,573.703,507.832,187.068,2.29433,-0.326071,0.885182,-0.330904,0.885394,0,-0.138641,-0.145691,-0.128174,-0.0871582,0.0139465,-0.0180664,0,0,0,0,0
8427.955,0,255,0.761518,-3.53455,574.008,507.832,187.312,1.92811,-0.326323,0.884712,-0.330901,0.885391,0,-0.138641,0.00689697,-0.43335,-0.575439,0.136017,0.104004,0,0,0,0,0
8427.956,0,255,1.0667,-2.31384,574.008,507.587,187.678,1.19569,-0.326961,0.884287,-0.330897,0.885387,0,-0.138641,0.00689697,-0.43335,-0.575439,0.136017,0.226074,0,0,0,0,0
8427.957,0,255,0.761518,-0.787952,574.008,507.099,187.8,0.585335,-0.327173,0.883436,-0.330894,0.885384,0,0.0139465,0.159485,-0.128174,-0.331299,0.0139465,0.226074,0,0,0,0,0
8427.958,0,255,0.303753,0.89052,573.703,506.367,187.556,0.0970521,-0.326922,0.882629,-0.33089,0.88538,0,0.0139465,0.159485,0.482178,0.401123,-0.108124,0.104004,0,0,0,0,0
8427.959,0,255,-0.459189,2.56899,572.787,505.39,187.068,-0.269161,-0.326592,0.882335,-0.330886,0.885377,0,0.0139465,0.159485,0.482178,0.645264,-0.230194,-0.0180664,0,0,0,0,0
8427.960,0,255,-1.06954,3.02676,572.482,505.146,186.579,-0.391231,-0.325913,0.882379,-0.330882,0.885373,0,0.166534,0.00689697,0.177002,0.401123,-0.108124,-0.140137,0,0,0,0,0
8427.961,0,255,-1.06954,2.26382,573.092,505.878,186.701,-0.391231,-0.325779,0.882717,-0.330878,0.885369,0,0.166534,0.00689697,0.177002,0.156982,0.0139465,-0.140137,0,0,0,0,0
8427.962,0,255,-0.764366,0.280167,573.397,507.587,187.068,-0.0250187,-0.326244,0.885228,-0.330874,0.885365,0,0.166534,0.00689697,-0.128174,-0.0871582,0.0139465,-0.140137,0,0,0,0,0
8427.963,0,255,-0.611778,-1.5509,574.008,508.564,187.434,0.707406,-0.326535,0.885988,-0.33087,0.885362,0,0.0139465,-0.145691,-0.128174,-0.331299,0.0139465,-0.140137,0,0,0,0,0
8427.964,0,255,-0.611778,-2.92419,574.008,508.32,187.434,1.31776,-0.326535,0.885563,-0.330866,0.885358,0,0.0139465,-0.298279,-0.128174,-0.331299,0.0139465,-0.140137,0,0,0,0,0
8427.965,0,255,-0.459189,-3.83972,573.703,507.587,187.19,2.05018,-0.326283,0.884757,-0.330862,0.885354,0,-0.291229,-0.450867,0.177002,0.156982,-0.108124,0.104004,0,0,0,0,0
8427.966,0,255,-0.306601,-4.1449,573.397,506.611,186.945,2.4164,-0.326031,0.883525,-0.330857,0.885351,0,-0.291229,-0.450867,0.482178,0.401123,-0.230194,-0.0180664,0,0,0,0,0
8427.967,0,255,0.151165,-3.83972,573.092,505.878,186.701,2.29433,-0.325779,0.882717,-0.330853,0.885347,0,0.166534,-0.298279,0.482178,0.645264,-0.108124,-0.262238,0,0,0,0,0
8427.968,0,255,0.761518,-2.92419,573.092,505.634,186.823,1.68397,-0.325992,0.882291,-0.330848,0.885343,0,0.166534,-0.145691,0.177002,0.401123,0.0139465,-0.140137,0,0,0,0,0
8427.969,0,255,1.37187,-1.70348,573.397,506.611,187.19,0.829477,-0.326457,0.883525,-0.330844,0.88534,0,-0.138641,-0.145691,-0.128174,0.156982,0.0139465,0.104004,0,0,0,0,0
8427.970,0,255,1.37187,-0.635365,574.313,507.832,187.556,0.341194,-0.326574,0.884242,-0.330839,0.885336,0,0.0139465,0.159485,0.177002,0.156982,0.0139465,-0.140137,0,0,0,0,0
8427.971,0,255,0.60893,0.127579,574.923,508.808,187.556,0.219123,-0.326228,0.885002,-0.330834,0.885332,0,0.0139465,0.312073,0.177002,-0.0871582,0.0139465,-0.0180664,0,0,0,0,0
8427.972,0,255,-0.306601,0.432756,574.618,508.808,187.312,0.219123,-0.325976,0.885472,-0.330829,0.885328,0,-0.138641,0.159485,-0.128174,-0.0871582,0.0139465,0.226074,0,0,0,0,0
8427.973,0,255,-1.22213,-0.0250092,574.008,508.564,186.945,0.707406,-0.325685,0.885988,-0.330824,0.885325,0,-0.138641,0.159485,-0.128174,-0.0871582,0.0139465,0.104004,0,0,0,0,0
8427.974,0,255,-1.52731,-0.482775,573.703,507.832,186.701,0.951548,-0.325432,0.885182,-0.330818,0.885321,0,0.166534,0.159485,0.177002,0.156982,-0.108124,-0.0180664,0,0,0,0,0
8427.975,0,255,-1.37472,-0.94054,573.092,506.611,186.579,1.19569,-0.325566,0.883995,-0.330813,0.885317,0,0.0139465,0.00689697,-0.128174,-0.0871582,-0.108124,-0.0180664,0,0,0,0,0
8427.976,0,255,-0.916955,-1.5509,572.482,505.39,186.701,1.31776,-0.326126,0.882805,-0.330808,0.885314,0,0.0139465,-0.298279,0.177002,-0.0871582,0.0139465,-0.140137,0,0,0,0,0
8427.977,0,255,-0.459189,-2.61901,572.482,505.146,186.823,1.43983,-0.326339,0.882379,-0.330802,0.88531,0,0.0139465,-0.450867,0.177002,0.156982,0.0139465,-0.262238,0,0,0,0,0
8427.978,0,255,-0.154012,-3.53455,573.397,506.611,187.19,1.5619,-0.326457,0.883525,-0.330797,0.885306,0,0.0139465,-0.450867,0.177002,0.156982,0.0139465,-0.140137,0,0,0,0,0
8427.979,0,255,0.151165,-3.99231,574.618,508.32,187.312,1.68397,-0.325976,0.884622,-0.330791,0.885302,0,0.0139465,-0.298279,0.177002,0.156982,-0.108124,-0.140137,0,0,0,0,0
8427.980,0,255,0.456342,-3.83972,575.229,509.296,187.19,1.68397,-0.325418,0.885381,-0.330785,0.885299,0,0.166534,-0.145691,0.177002,0.156982,-0.108124,-0.0180664,0,0,0,0,0
8427.981,0,255,0.914107,-2.92419,575.839,509.541,187.19,1.5619,-0.325073,0.884867,-0.330779,0.885295,0,0.166534,0.00689697,0.177002,-0.0871582,0.0139465,-0.0180664,0,0,0,0,0
8427.982,0,255,1.21928,-1.5509,574.923,508.564,187.19,0.951548,-0.325591,0.884577,-0.330773,0.885291,0,0.0139465,0.159485,-0.128174,-0.0871582,0.136017,-0.0180664,0,0,0,0,0
8427.983,0,255,1.37187,-0.330187,573.092,506.611,186.823,0.219123,-0.325992,0.883995,-0.330767,0.885287,0,-0.138641,0.159485,0.177002,0.156982,0.0139465,-0.0180664,0,0,0,0,0
8427.984,0,255,0.914107,0.585344,571.566,504.902,186.579,-0.269161,-0.326435,0.883365,-0.330761,0.885284,0,-0.138641,0.312073,0.482178,0.156982,0.0139465,-0.0180664,0,0,0,0,0
8427.985,0,255,0.151165,0.737932,570.956,504.414,186.335,-0.147089,-0.326356,0.883454,-0.330755,0.88528,0,0.0139465,0.312073,0.482178,-0.0871582,0.0139465,0.104004,0,0,0,0,0
8427.986,0,255,-0.764366,-0.0250092,571.566,505.146,186.091,0.341194,-0.325581,0.883792,-0.330748,0.885276,0,0.0139465,0.159485,0.482178,0.156982,0.0139465,-0.0180664,0,0,0,0,0
8427.987,0,255,-1.37472,-1.39831,572.787,507.099,186.335,1.19569,-0.325313,0.885319,-0.330742,0.885272,0,0.0139465,-0.145691,0.177002,0.156982,0.0139465,-0.0180664,0,0,0,0,0
8427.988,0,255,-1.22213,-2.7716,574.618,509.541,186.701,1.68397,-0.324914,0.886746,-0.330735,0.885268,0,0.166534,-0.145691,0.177002,0.401123,0.0139465,-0.140137,0,0,0,0,0
8427.989,0,255,-0.764366,-3.53455,575.229,509.785,186.945,1.92811,-0.324993,0.88623,-0.330729,0.885265,0,0.0139465,-0.298279,-0.128174,-0.331299,0.0139465,-0.0180664,0,0,0,0,0
8427.990,0,255,-0.00142384,-3.53455,574.618,508.32,186.945,1.43983,-0.325339,0.884622,-0.330722,0.885261,0,0.0139465,-0.298279,-0.738525,-0.81958,0.258087,0.104004,0,0,0,0,0
8427.991,0,255,0.303753,-2.92419,573.092,506.367,186.701,0.951548,-0.325779,0.883569,-0.330715,0.885257,0,0.0139465,-0.298279,-0.43335,-0.331299,0.136017,0.104004,0,0,0,0,0
8427.992,0,255,0.303753,-2.16125,571.872,504.658,186.335,0.829477,-0.325834,0.882467,-0.330708,0.885254,0,0.0139465,-0.298279,-0.43335,-0.0871582,0.136017,-0.0180664,0,0,0,0,0
8427.993,0,255,0.60893,-1.85607,571.872,504.414,186.213,0.829477,-0.32562,0.88204,-0.330701,0.88525,0,0.166534,0.00689697,0.177002,0.156982,0.0139465,-0.140137,0,0,0,0,0
8427.994,0,255,0.60893,-1.70348,572.177,505.39,186.335,0.951548,-0.32566,0.883276,-0.330694,0.885246,0,0.0139465,0.159485,0.787354,0.401123,-0.108124,-0.140137,0,0,0,0,0
8427.995,0,255,0.60893,-1.39831,572.482,506.611,186.213,0.951548,-0.325273,0.884938,-0.330686,0.885243,0,0.0139465,0.159485,0.482178,0.156982,-0.108124,-0.140137,0,0,0,0,0
8427.996,0,255,0.914107,-0.787952,572.482,507.587,186.091,0.585335,-0.32506,0.886644,-0.330679,0.885239,0,0.0139465,0.159485,0.177002,-0.331299,0.0139465,-0.140137,0,0,0,0,0
8427.997,0,255,0.761518,-0.177599,572.482,507.587,186.091,0.219123,-0.32506,0.886644,-0.330672,0.885235,0,0.0139465,0.312073,-0.43335,-0.575439,0.136017,-0.0180664,0,0,0,0,0
8427.998,0,255,0.303753,-0.0250092,571.872,506.855,185.847,0.0970521,-0.32498,0.886309,-0.330664,0.885231,0,0.0139465,0.312073,-0.43335,-0.81958,0.136017,-0.0180664,0,0,0,0,0
8427.999,0,255,-0.459189,-0.787952,571.566,506.611,185.969,0.341194,-0.325367,0.886355,-0.330656,0.885228,0,0.0139465,0.159485,-0.43335,-0.575439,0.0139465,-0.0180664,0,0,0,0,0
8428.000,0,255,-0.916955,-1.5509,571.872,506.367,186.091,0.951548,-0.325407,0.885455,-0.330649,0.885224,0,0.0139465,0.00689697,-0.43335,-0.0871582,0.0139465,-0.0180664,0,0,0,0,0
8428.001,0,255,-1.06954,-2.16125,572.482,505.878,186.091,1.68397,-0.32506,0.883658,-0.330641,0.885221,0,0.166534,-0.145691,0.177002,0.156982,0.0139465,-0.140137,0,0,0,0,0
8428.002,0,255,-1.37472,-2.7716,572.177,505.39,186.091,2.4164,-0.325233,0.883276,-0.330633,0.885217,0,0.166534,-0.298279,0.482178,0.401123,-0.108124,-0.140137,0,0,0,0,0
8428.003,0,255,-0.916955,-3.07678,571.872,505.146,185.847,2.53847,-0.32498,0.883321,-0.330625,0.885214,0,0.166534,-0.298279,0.177002,0.156982,-0.108124,-0.140137,0,0,0,0,0
8428.004,0,255,-0.154012,-3.07678,571.566,505.146,185.969,1.68397,-0.325367,0.883792,-0.330617,0.88521,0,0.166534,-0.145691,0.177002,-0.0871582,-0.108124,-0.140137,0,0,0,0,0
8428.005,0,255,0.303753,-2.7716,571.261,505.878,185.969,1.07362,-0.325541,0.885547,-0.330609,0.885207,0,0.0139465,0.00689697,0.177002,0.156982,-0.108124,-0.0180664,0,0,0,0,0
8428.006,0,255,0.60893,-2.16125,571.261,506.367,185.847,0.585335,-0.325327,0.886401,-0.3306,0.885203,0,-0.138641,0.00689697,-0.128174,-0.0871582,-0.108124,-0.0180664,0,0,0,0,0
8428.007,0,255,0.60893,-1.24572,570.956,506.611,185.725,0.585335,-0.325287,0.887303,-0.330592,0.8852,0,0.0139465,0.159485,-0.128174,-0.0871582,0.0139465,-0.0180664,0,0,0,0,0
8428.008,0,255,0.456342,-0.635365,570.651,506.123,185.481,0.707406,-0.325033,0.886922,-0.330583,0.885196,0,0.0139465,0.312073,0.177002,0.156982,0.0139465,0.104004,0,0,0,0,0
8428.009,0,255,-0.00142384,0.127579,570.041,505.146,185.114,0.951548,-0.324739,0.886158,-0.330575,0.885193,0,-0.138641,0.159485,0.177002,0.401123,0.0139465,0.226074,0,0,0,0,0
8428.010,0,255,-0.154012,0.585344,569.125,504.169,184.87,0.707406,-0.324832,0.885868,-0.330566,0.88519,0,0.0139465,0.312073,0.177002,0.156982,0.0139465,0.104004,0,0,0,0,0
8428.011,0,255,-0.154012,0.89052,569.125,503.193,184.992,0.0970521,-0.325047,0.884152,-0.330557,0.885186,0,0.166534,0.312073,0.177002,0.156982,0.136017,0.104004,0,0,0,0,0
8428.012,0,255,-0.00142384,1.04311,569.125,502.46,185.114,-0.269161,-0.325261,0.882865,-0.330548,0.885183,0,0.0139465,0.159485,-0.128174,-0.0871582,0.0139465,0.104004,0,0,0,0,0
8428.013,0,255,-0.306601,0.737932,569.43,502.949,185.237,-0.147089,-0.325302,0.883249,-0.33054,0.88518,0,0.0139465,0.00689697,-0.128174,-0.0871582,0.0139465,0.104004,0,0,0,0,0
8428.014,0,255,-0.611778,-0.177599,570.346,504.414,185.481,0.463264,-0.325207,0.8844,-0.33053,0.885176,0,0.166534,0.159485,-0.43335,-0.331299,0.136017,0.104004,0,0,0,0,0
8428.015,0,255,-1.06954,-1.39831,570.651,505.878,185.603,1.19569,-0.325247,0.886494,-0.330521,0.885173,0,0.166534,0.00689697,-0.128174,-0.331299,0.0139465,-0.0180664,0,0,0,0,0
8428.016,0,255,-1.37472,-2.7716,570.651,506.855,185.359,1.80604,-0.32482,0.888205,-0.330512,0.88517,0,0.166534,-0.450867,-0.128174,0.156982,0.136017,-0.262238,0,0,0,0,0
8428.017,0,255,-1.22213,-3.83972,570.041,506.611,184.992,2.29433,-0.324525,0.888728,-0.330503,0.885167,0,0.0139465,-0.298279,-0.128174,0.156982,0.136017,-0.262238,0,0,0,0,0
8428.018,0,255,-0.611778,-3.99231,568.82,505.39,184.626,2.29433,-0.324577,0.888489,-0.330494,0.885164,0,0.0139465,0.00689697,-0.128174,0.156982,0.0139465,-0.0180664,0,0,0,0,0
8428.019,0,255,0.303753,-3.22937,567.294,503.681,184.26,1.80604,-0.324805,0.887866,-0.330484,0.885161,0,0.0139465,0.00689697,0.177002,0.401123,0.0139465,-0.0180664,0,0,0,0,0
8428.020,0,255,1.0667,-2.00866,566.073,502.216,184.138,1.07362,-0.32529,0.887193,-0.330474,0.885158,0,0.0139465,0.00689697,0.177002,0.401123,0.0139465,-0.140137,0,0,0,0,0
8428.021,0,255,1.21928,-0.482775,565.768,501.24,184.138,0.463264,-0.325465,0.885946,-0.330465,0.885155,0,0.0139465,0.00689697,0.177002,0.156982,0.0139465,-0.140137,0,0,0,0,0
8428.022,0,255,1.0667,1.50088,565.768,500.996,184.138,-0.391231,-0.325465,0.885514,-0.330455,0.885153,0,0.166534,0.312073,0.177002,0.156982,0.0139465,-0.140137,0,0,0,0,0
8428.023,0,255,0.456342,3.02676,566.684,501.728,184.138,-0.757444,-0.324939,0.885376,-0.330445,0.88515,0,0.166534,0.312073,-0.128174,0.156982,0.136017,-0.0180664,0,0,0,0,0
8428.024,0,255,-0.306601,3.7897,568.515,503.193,184.504,-0.879514,-0.324537,0.885101,-0.330435,0.885148,0,0.166534,0.159485,-0.128174,-0.0871582,0.0139465,0.104004,0,0,0,0,0
8428.025,0,255,-0.306601,3.48453,569.735,504.658,184.87,-1.00159,-0.324484,0.885776,-0.330425,0.885145,0,0.0139465,0.00689697,-0.43335,-0.575439,0.136017,0.104004,0,0,0,0,0
8428.026,0,255,-0.306601,2.26382,570.041,505.634,185.114,-0.879514,-0.324739,0.887015,-0.330415,0.885142,0,0.0139465,-0.298279,-0.43335,-0.331299,0.0139465,-0.0180664,0,0,0,0,0
8428.027,0,255,-0.459189,0.737932,569.735,505.39,185.114,-0.391231,-0.324913,0.887061,-0.330405,0.88514,0,0.0139465,-0.298279,-0.128174,-0.0871582,0.0139465,-0.140137,0,0,0,0,0
8428.028,0,255,-0.764366,-0.330187,567.599,502.949,184.504,0.341194,-0.32506,0.886099,-0.330395,0.885137,0,0.0139465,-0.450867,0.177002,0.156982,0.0139465,-0.140137,0,0,0,0,0
8428.029,0,255,-1.06954,-0.94054,564.853,500.019,183.65,0.951548,-0.325128,0.88522,-0.330385,0.885135,0,0.0139465,-0.450867,0.787354,0.645264,-0.108124,-0.262238,0,0,0,0,0
8428.030,0,255,-1.22213,-1.24572,563.632,499.531,183.039,1.43983,-0.32475,0.886271,-0.330374,0.885133,0,0.166534,-0.145691,0.177002,0.401123,0.0139465,-0.262238,0,0,0,0,0
8428.031,0,255,-0.764366,-1.5509,563.937,500.751,183.039,1.31776,-0.324574,0.887956,-0.330364,0.88513,0,0.0139465,0.00689697,-0.128174,-0.331299,0.0139465,-0.140137,0,0,0,0,0
8428.032,0,255,0.456342,-1.85607,565.463,503.193,183.65,0.829477,-0.324777,0.889878,-0.330353,0.885128,0,0.0139465,0.159485,0.177002,-0.331299,0.0139465,-0.0180664,0,0,0,0,0
8428.033,0,255,1.67705,-1.85607,566.989,505.39,184.138,0.0970521,-0.324764,0.891358,-0.330343,0.885126,0,-0.138641,0.00689697,-0.128174,-0.331299,0.0139465,0.104004,0,0,0,0,0
8428.034,0,255,2.59258,-1.39831,568.515,506.611,184.626,-0.635373,-0.324752,0.891113,-0.330332,0.885124,0,-0.138641,0.159485,-0.128174,-0.331299,0.136017,-0.0180664,0,0,0,0,0
8428.035,0,255,2.89776,0.127579,568.82,506.123,184.748,-1.12366,-0.324792,0.889777,-0.330321,0.885123,0,0.0139465,0.159485,-0.128174,-0.0871582,0.136017,-0.0180664,0,0,0,0,0
8428.036,0,255,2.43999,2.26382,567.294,502.705,184.138,-1.48987,-0.32459,0.886145,-0.33031,0.885121,0,0.0139465,0.159485,0.177002,-0.0871582,0.136017,-0.0180664,0,0,0,0,0
8428.037,0,255,1.52446,3.94229,565.158,499.042,183.405,-1.73401,-0.324521,0.883015,-0.3303,0.88512,0,0.319122,0.00689697,0.482178,0.401123,0.0139465,-0.0180664,0,0,0,0,0
8428.038,0,255,0.303753,5.01041,564.242,497.333,183.161,-1.85608,-0.324615,0.881418,-0.330289,0.885118,0,0.166534,-0.145691,0.177002,0.401123,0.0139465,-0.0180664,0,0,0,0,0
8428.039,0,255,-0.459189,5.01041,564.547,497.822,183.161,-1.97815,-0.324439,0.881807,-0.330277,0.885117,0,0.0139465,-0.145691,-0.128174,0.156982,0.0139465,0.104004,0,0,0,0,0
8428.040,0,255,-0.459189,3.63711,565.158,499.775,183.405,-1.85608,-0.324521,0.88431,-0.330266,0.885115,0,0.0139465,0.00689697,0.177002,-0.0871582,-0.108124,0.104004,0,0,0,0,0
8428.041,0,255,-0.154012,1.50088,566.378,502.949,183.894,-1.3678,-0.324683,0.888008,-0.330255,0.885113,0,0.0139465,-0.145691,0.177002,-0.0871582,-0.108124,0.104004,0,0,0,0,0
8428.042,0,255,0.303753,-0.787952,568.209,506.123,184.138,-0.879514,-0.324067,0.890732,-0.330244,0.885112,0,0.0139465,-0.145691,-0.128174,-0.331299,0.136017,-0.140137,0,0,0,0,0
8428.043,0,255,0.761518,-2.00866,568.82,507.832,184.016,-0.757444,-0.323504,0.892781,-0.330232,0.88511,0,0.166534,0.00689697,-0.128174,-0.575439,0.136017,-0.140137,0,0,0,0,0
8428.044,0,255,1.37187,-2.00866,567.904,506.367,183.65,-0.757444,-0.323381,0.891641,-0.330221,0.885109,0,0.166534,0.312073,-0.43335,-0.81958,0.136017,-0.0180664,0,0,0,0,0
8428.045,0,255,2.2874,-0.94054,566.378,503.193,183.405,-1.12366,-0.323821,0.888439,-0.330209,0.885108,0,-0.138641,0.312073,-0.43335,-0.575439,0.136017,0.226074,0,0,0,0,0
